"uuid","flags","longitude","latitude"
"1e3f3191-8c3b-4b5b-8056-3fdcc17d5234","[""geolocate_georeference""]","-148.973333","63.829167"
"1eb98500-89cd-4cbd-9086-82ee8348d95d","[""geolocate_georeference""]","-101.080693","45.765553"
"1eb98abf-c749-4b44-8ec2-a682b16e001b","[""geolocate_georeference""]","-88.530527","46.208692"
"1f2f4a18-bea1-4325-afc6-427aeb963ed3","[""geolocate_georeference""]","-145.301944","62.301944"
"1f32fa74-beb9-4760-9373-92e8c5eb9135","[""geolocate_georeference""]","-142.040833","62.066111"
"1f8ef98b-89dd-4ec3-8170-7068f02e9faf","[""geolocate_georeference""]","-143.566111","61.324167"
"1fc2edc4-4521-468a-b11e-dbe383533cc0","[""geolocate_georeference""]","-150.214444","65.179444"
"202f5dc6-a823-49b6-96b4-0a6917fc38e6","[""idigbio_georeference""]","-121.3833","53.2333"
"20334c4e-c679-424b-8fcc-32ab1a259b26","[""idigbio_georeference""]","-150.5552777778","60.5155555556"
"22a798bd-1c4d-43c7-96ec-1089249648d6","[""idigbio_georeference""]","-117.62775134742837","56.92506704472693"
"20a84250-0f3a-4e42-9a24-3cf77fd7a3aa","[""idigbio_georeference""]","-81.75","46.7666667"
"1fe18943-6c2d-4e63-927e-a70982fe3148","[""geolocate_georeference""]","-115.983333","52.191389"
"202620bb-bc81-411f-977a-7efa8ba834cf","[""geolocate_georeference""]","-148.782222","64.571111"
"206414fa-e8b4-4746-91ee-4666042b6fc1","[""geolocate_georeference""]","-68.406152","46.631153"
"d0ea8435-16c9-4a3f-b3cf-3471c7c808fc","[""idigbio_georeference""]","-103.29586512112789","48.911333113590466"
"2189e806-398d-4d14-961b-8145a846c727","[""geolocate_georeference""]","-135","68.216667"
"218bdae4-0fba-4293-b5bf-71027c5d4599","[""idigbio_georeference""]","-151.6688888889","60.0513888889"
"22a52113-30df-4901-81fa-1b0e5aa8a41b","[""geolocate_georeference""]","-156.9275","64.733333"
"22d94aac-8d73-4384-a604-b0cb75bd80dc","[""idigbio_georeference""]","-79.7333333","47.2833333"
"23293bdc-0817-47f2-903b-40e513bcf8bf","[""idigbio_georeference""]","-85.6467","48.67013"
"2356ac8d-6647-4f5f-b29b-02e5db1cc222","[""geolocate_georeference""]","-146.854239","64.421936"
"23cae8a6-b7c6-4063-80c3-422746f3e2cb","[""geolocate_georeference""]","-147.41829","62.38922"
"2439cb77-47dc-4517-bec8-ba4fd166716d","[""geolocate_georeference""]","-144.777222","63.796944"
"24644376-ae9b-4976-8d3e-5b1a8b2c6c0e","[""geolocate_georeference""]","-118.083333","52.883333"
"240bb41f-a226-4909-babd-0ac94779e287","[""idigbio_georeference""]","-156.0666667","62.9833333"
"24efeaef-bfcb-4038-89ef-2b36ffecc7ef","[""idigbio_georeference""]","-151.2744444444","60.3375"
"2517ab31-49a8-4ed3-b17e-e501aeff22ea","[""idigbio_georeference""]","-84.22793173871551","46.324918946815885"
"256f8858-a569-4535-a307-db463eb9b7e0","[""geolocate_georeference""]","-147.094362","64.669596"
"d101e7c3-7a51-450c-9d9c-dbf2324d4610","[""idigbio_georeference""]","-82.5333333","47.6333333"
"26138abf-1241-4a24-a8ae-c7d74bf08bb7","[""geolocate_georeference""]","-145.076389","62.397778"
"268fe533-b6af-491c-b239-82e68db41dbe","[""geolocate_georeference""]","-95.25","50.133333"
"25c5e497-864b-4d70-b8d4-454f6ba5ce58","[""idigbio_georeference""]","-80.7166667","47.55"
"2684ec6e-dc97-44c5-834a-e28817aaa628","[""idigbio_georeference""]","-147.05","64.9666666667"
"26c297b6-0e8f-47fd-a3a9-033f072f4f8b","[""idigbio_georeference""]","-142.6941666667","61.3691666667"
"26c3854b-234e-49e7-9dcb-3bbd2774920e","[""idigbio_georeference""]","-141","63.6166666667"
"26e913ab-e735-49c2-b0cb-093ea7d0ae77","[""idigbio_georeference""]","-118.37743428332992","43.80657993907553"
"26a051cb-3d99-4122-8fb1-b28db021afbc","[""geolocate_georeference""]","-124.583333","54.55"
"26f3eea3-15eb-4469-bcac-4d3fb5739b4c","[""geolocate_georeference""]","-150.631944","65.005556"
"270c5e9b-de40-4d2f-9e96-b26748fc21ba","[""geolocate_georeference""]","-121.571188","45.870953"
"27143ccf-adbe-486d-bd22-feab59eb3a82","[""geolocate_georeference""]","-146.339444","64.286944"
"27574f05-1609-46c6-96af-c9e453d87497","[""geolocate_georeference""]","-141.630556","65.291667"
"27616a15-96f1-4ea5-a623-9b91e1ed79a6","[""idigbio_georeference""]","-146.45","62.06"
"27f1101d-5c35-4c1e-868a-1f33cd333cc0","[""idigbio_georeference""]","-81.4166667","48.3333333"
"282a9dfb-7de5-4ac4-a062-caf140b69a61","[""idigbio_georeference""]","-83.65489","47.01896"
"28ac5053-c521-4000-850a-5538248cb404","[""idigbio_georeference""]","-82.6666667","47.9666667"
"28f0ef94-2985-4561-853c-48422cc6b639","[""idigbio_georeference""]","-147.6724836111","64.5685383333"
"29078ab6-428d-4e2f-a068-75047093adb6","[""idigbio_georeference""]","-89.31453","48.67794000000001"
"28673c38-b0b2-4cb2-af82-ef8c8bda7c23","[""geolocate_georeference""]","-59.229722","47.859444"
"28ca35d8-51f4-4bfa-8c7d-0718a1a02dff","[""geolocate_georeference""]","-116.098709","41.947679"
"da292bf7-aee6-4278-b19c-00ae832949f0","[""idigbio_georeference""]","-145.6833333333","63.5333333333"
"295bde67-f955-4013-b118-6dd37914792d","[""geolocate_georeference""]","-146.070278","62.083889"
"29ad1032-28a4-46ff-8b22-ed8b96fd9070","[""geolocate_georeference""]","-135.836389","57.989167"
"29e03a57-5c50-4ebf-a76b-56a4fa82081e","[""geolocate_georeference""]","-155.486944","64.739444"
"29e0d523-ffad-48dd-87e3-a46619d8c8e7","[""geolocate_georeference""]","-142.886389","61.486389"
"2ac81183-1045-4eb0-aa0b-9772d1a4c7c5","[""idigbio_georeference""]","-144.442","61.5156"
"2a735545-f034-478b-92a3-3c7ebaf83472","[""geolocate_georeference""]","-95.266667","55.528257"
"2a99540d-2d3d-48e6-87d1-d10d89beed85","[""geolocate_georeference""]","-57.3","53.433333"
"d1314666-9294-478a-8b29-8c518afaccf9","[""idigbio_georeference""]","-119.95591793093799","48.98293662987984"
"2b4a0b1b-cd55-42b5-8a3c-e2e3bc514d32","[""geolocate_georeference""]","-117.715521","48.276287"
"2b24230a-6bb4-4405-9df4-3c73b96fd7d3","[""idigbio_georeference""]","-141.75","62.6666666667"
"2b2bbd40-7a39-454e-b350-d6495b2873e7","[""idigbio_georeference""]","-147.8333333333","64.8333333333"
"2bca7585-84ef-4425-aaaa-eb27c0f48d98","[""idigbio_georeference""]","-143.12","61.32"
"2c332055-9ca9-4be7-8614-73b90c67c227","[""idigbio_georeference""]","-151.9583333333","65.1583333333"
"2ba47a53-2d4f-491b-9e2a-3ee5049d8255","[""geolocate_georeference""]","-150.448889","61.428889"
"2b952607-9180-4795-bb2d-9c2e325635a6","[""geolocate_georeference""]","-161.725833","58.895"
"2c6491e9-4a2a-40a5-a905-f182c62206ff","[""geolocate_georeference""]","-157.737222","56.676667"
"2ce61aec-e325-4bed-a042-705b11c0460b","[""geolocate_georeference""]","-118.387259","48.801349"
"2d33ac00-6f0c-4ce4-a1d2-859d7dbef96a","[""geolocate_georeference""]","-150.17","65.505"
"2c8ca433-a373-4d4c-be5e-17da2f6d1f69","[""idigbio_georeference""]","-142.5213888889","63.4088888889"
"2cea1d12-ec2a-4eab-b4a0-845aa1f6ba52","[""idigbio_georeference""]","-82.61967","46.84628"
"2d5a5262-f2b4-487f-a738-327cab77c3a0","[""idigbio_georeference""]","-145.27389","66.56472"
"2d699c35-0b50-4812-924f-c6da2dc1b357","[""idigbio_georeference""]","-142.85","63.36"
"2dbacb88-9d19-4704-89ad-0cad6cdad9ce","[""idigbio_georeference""]","-82.6833333","48.2666667"
"2de98dc6-6385-4f05-b658-dae43390dee7","[""geolocate_georeference""]","-116.683333","49.25"
"d14c3fcd-e763-4dd7-beb2-e5c01639ff23","[""idigbio_georeference""]","-145.75948363843017","60.54223718056789"
"2f449912-c3c7-4ad7-aba8-1165e8fc19ea","[""idigbio_georeference""]","-148.6","64.8166666667"
"2fb09942-4b2d-4e94-babd-22ef0714260d","[""idigbio_georeference""]","-83.15055679360067","49.38580845546343"
"8160b5f9-785a-45e5-9b3e-35ddeaac8c0d","[""idigbio_georeference""]","-145.53278","62.91389"
"2fcbfc00-5efb-4289-8f1b-0e631f3cb43f","[""idigbio_georeference""]","-148.6","64.81"
"2f340ca8-d2e5-4c5f-8f24-d395fd103281","[""geolocate_georeference""]","-150.058611","60.917222"
"30a5c45a-c04f-4da8-90b1-b92f8957b679","[""geolocate_georeference""]","-77.88318","44.76979"
"30ec6576-af2c-4f39-9dea-6c22010cf425","[""geolocate_georeference""]","-141.936111","64.073333"
"3059c170-0721-4673-ab39-66dedbb3acdb","[""idigbio_georeference""]","-147.43","65.03"
"30dbd7ac-2678-4d1b-8597-f114927e3a92","[""idigbio_georeference""]","-148.43","65.96"
"31c28e7b-3e75-4560-bf01-42459057cad1","[""idigbio_georeference""]","-121.72243953960749","58.4775380074427"
"31d14708-1512-4aed-b37e-efa6f41c10ac","[""idigbio_georeference""]","-114.0954225245857","51.03894841251626"
