"uuid","flags","longitude","latitude"
"2400e08a-c225-43c6-a569-25d08c5ace66","[""idigbio_georeference""]","-59.51666","2.39671"
"f6886e70-3efb-4e85-b1d8-2a6ce6f24959","[""idigbio_georeference""]","-84.28667","12.20806"
"a407a06d-d76d-44fd-bf39-6a59909ab35e","[""idigbio_georeference""]","-108.766667","28.156435"
"d0fe29ba-f794-49dc-9cb4-738083cabe9b","[""idigbio_georeference""]","-59.22717","2.83333"
"e38232b8-2584-438c-9f97-6c90ce5151dc","[""idigbio_georeference""]","-78.11502","-4.44167"
"9ed3730b-17bd-4dfb-be37-382b9834657c","[""idigbio_georeference""]","-61.50000000000001","-17.5"
"f0fa9c3f-98ac-446e-bcc6-ade24aed193a","[""idigbio_georeference""]","-71.1833344","-13.0666657"
"966a75dc-245b-4d4b-8b1b-dda25c6e4ed2","[""idigbio_georeference""]","-67.06667","1.91667"
"ad4f82df-f2c2-4f41-b5e6-f8cb47721eba","[""idigbio_georeference""]","-52.70733","-5.4965"
"2a5bff2c-3d89-4d64-a6bf-9b1cd0259157","[""idigbio_georeference""]","-75.0966339","0.530457"
"cce43302-efda-4959-a0a3-ac517aa56184","[""idigbio_georeference""]","-79.56108","0.04977"
"529068d3-fcd0-4ebc-9ec5-9da1abefc411","[""idigbio_georeference""]","-89.63333","18.08333"
"181f2c42-3fb3-4e9c-90c1-4f4a64b2c519","[""idigbio_georeference""]","-88.32351","16.86384"
"c2b45efd-5b71-4a15-bcc5-443c82144f0d","[""idigbio_georeference""]","-84.54696","14.09794"
"33e620cf-951a-4e59-bb32-4518e24a4fda","[""idigbio_georeference""]","-71.6166687","10.666667"
"b8387809-5254-419e-b702-931560a2fb78","[""idigbio_georeference""]","-77.9833","-1.4667"
"1836983f-f02e-4cae-9b66-692f9cf7ea62","[""idigbio_georeference""]","-65.77","3.65"
"d6edab82-1d46-436f-b75d-f864078e3dce","[""idigbio_georeference""]","-85.76667","11.29392"
"78b45511-27e6-4ed4-ad81-c7fa6d6380e5","[""idigbio_georeference""]","-48.4833298","-1.45"
"879a5800-75db-4c24-a1f5-01cc43b0b3fe","[""idigbio_georeference""]","-105.63338871270659","23.21439795976069"
"24952207-f443-4421-bd87-f5208217b619","[""idigbio_georeference""]","-94.8380556","17.5011111"
"f2219dce-9483-4760-aea6-bb4cbde31e15","[""idigbio_georeference""]","-89.0222222","18.5036111"
"3d325d77-cd72-4d7a-b60a-d7472828bbc7","[""idigbio_georeference""]","-82.25","8.5"
"0c45df6e-8598-4b61-be27-da32cbb692f2","[""idigbio_georeference""]","-62.25","7"
"f5777300-0fd0-4162-ba44-f22400221ed1","[""idigbio_georeference""]","-59.93333","2.58333"
"dcc4ddec-e62f-45aa-9ab2-b389579a0b15","[""idigbio_georeference""]","-58.1666679","6.8000002"
"5a888e6e-f760-41be-b757-c48d066a407c","[""idigbio_georeference""]","-40.071389","-19.390833"
"d3557ca4-6b54-464d-86f1-37fe5e5dbb52","[""idigbio_georeference""]","-65","-17"
"69dbcc7c-e22c-4cf6-a855-da0c115e4d90","[""idigbio_georeference""]","-73.25","-3.7333"
"fe6c2423-7b73-4729-87cd-2c7a028933be","[""geolocate_georeference""]","-61.1","-21.638875"
"0e55b6c6-3218-4a16-bd9c-2e1dd8e3e64c","[""geolocate_georeference""]","-99.901496","16.856933"
"473c0f2a-e11e-4616-94df-c063ad91964d","[""geolocate_georeference""]","-75.509064","-9.03778"
"df4109fd-aa9b-458d-8bd3-0af6b839899e","[""geolocate_georeference""]","-64.416667","-12.431158"
"ed1a569b-dc24-410a-83d7-4065ec98be6a","[""geolocate_georeference""]","-53.233333","2.383333"
"9a99772d-e3bd-4ad6-92dd-cbdb86e9ab13","[""geolocate_georeference""]","-83.037043","8.539282"
"5839d705-317f-4e64-a1e8-e15ee0f3beff","[""geolocate_georeference""]","-73.309107","11.272506"
"e6cc9cff-9282-46ff-a9f4-a2a407d733f8","[""geolocate_georeference""]","-61.651667","8.5725"
"63d63a10-8a8a-4396-bb91-7ae239ab24f2","[""geolocate_georeference""]","-109.98871","33.790607"
"7f2230cc-011f-484c-a8f2-82a4b7200d9e","[""geolocate_georeference""]","-98.570876","31.449886"
