"uuid","genus","specificepithet","longitude","latitude","elevation","temperature","precipitation","landcover","cluster"
"01bb70f7-9ddf-4528-898c-6bdcb9d5c241","lynx","canadensis",-147.3644562,64.3588905,257,-8,305,5,1
"01dd4115-4caa-4cc4-bd8b-a223cebf3b73","panthera","onca",-59.079515,2.833251,193,255,1786,2,2
"01e9d0c1-86a9-48b6-ab98-0ab5f9d05eda","puma","concolor",-81.68159,26.052,5,236,1330,10,2
"01f04a8a-15dc-4461-aef5-85f92ea1de19","lynx","canadensis",-147.75,64.6833333333,141,-8,316,5,1
"01f4d03a-26dd-4671-bfc3-8963ab94ceb8","panthera","onca",-88.983333,16.966667,495,230,1669,2,2
"0203b795-cd15-4138-8f67-49ffd8389f5a","lynx","canadensis",-146.0186,62.3552,644,-13,343,17,6
"020a9228-dd1e-409c-91f2-bead30063db6","puma","concolor",-104.5699508,36.81438428,2201,84,443,1,5
"02164cfb-d7c3-4541-9d02-c5ac216a087e","lynx","canadensis",-122.451541791889,59.0332160847991,293,9,400,5,1
"022f5815-5815-41bb-984f-223fbe582a5c","puma","concolor",-123.0067,47.9031,1016,57,1133,1,1
"02395b3b-aab6-48b9-a85c-ca5a7640a9db","leopardus","pardalis",-82.433333,9.233333,127,255,2448,2,3
"024f0b26-e560-4870-93a2-167d2798c28a","puma","concolor",-81.4056,26.213,12,233,1335,12,4
"026ac819-6f45-40c2-9c88-240b86e52947","lynx","canadensis",-150.633889,64.90007,105,-15,372,7,1
"02730d7f-8299-42be-995a-60a4b87bdcf1","lynx","canadensis",-145.5,64.1333333333,319,-8,359,1,1
"027f1f25-eb6d-4f28-89c1-f4f9b3273f82","lynx","canadensis",-148.710052,65.446537,140,-23,279,5,1
"0280484d-fb9b-4981-a0c2-5b30c2acf1c2","puma","concolor",-74.448633,42.057137,589,79,1077,4,1
"0288e3db-0270-4d47-b23d-4243cede467d","puma","concolor",-112.084094,38.772467,1635,107,161,13,6
"029115ab-2783-471a-ba77-77563d2cd0db","puma","concolor",-111.102661,32.236793,1027,198,424,7,1
"02a4a1ba-3665-4198-b28e-b914342bbbdc","puma","concolor",-120.23,47.62,221,114,217,10,6
"02be6420-3c2a-4769-b9a3-c96948e3cc63","lynx","canadensis",-119.416667,48.916667,362,102,295,1,1
"02c654b6-a245-48d2-96e3-51b639c43890","panthera","onca",-93.61992,16.996013,937,213,2255,2,2
"02cf1ec3-04cb-4182-9ca8-bfb3098a155c","lynx","canadensis",-83.5188,48.86231,319,21,792,1,1
"02ec4157-b27a-4abb-92fe-b1b90359ad8b","lynx","canadensis",-138.383333,61.033333,800,-15,293,17,6
"02ef47a5-085e-4489-a27b-f0764d6344e3","puma","concolor",-81.3345341,26.6055588,13,230,1307,12,4
"03066b6a-b896-464d-9cc2-fdfce6bf4804","leopardus","pardalis",-62.25,7,231,255,1610,2,2
"030acfc9-d33a-4262-ba70-15d0f929b488","lynx","canadensis",-147.166667,64.333333,290,-9,343,5,1
"03184d79-d03f-4d26-af8f-26a684da1a07","lynx","canadensis",-150.95987,63.52491,567,-24,470,7,1
"03197478-b969-413d-bd4b-5c00feb6d995","puma","concolor",-115.075357,43.817401,1835,59,440,10,6
"032b5525-5b3d-40e4-a51d-6f743b2eb351","lynx","canadensis",-116.874968,46.940768,798,92,582,4,1
"032c289c-62b2-4fca-a63a-0623c29d5a5d","lynx","canadensis",-147.415556,64.852778,141,-11,329,5,1
"0348f8cb-5102-4d28-a810-0404c422bd5d","puma","concolor",-109.7724,32.7099,1207,180,242,8,1
"034f195e-d344-49d2-887a-e7cbd4137ffc","panthera","onca",-100.1844444,17.4597222,1882,167,1524,12,5
"0353b5db-01e8-47fc-a625-126773ab7c16","lynx","canadensis",-82.6666667,47.55,495,24,894,5,1
"0358b636-3749-4bd8-a12c-e1c2c87e1173","lynx","canadensis",-147.88,65.15,270,-25,296,7,1
"03611d55-9f19-4d06-af23-33a85c59f4c1","lynx","canadensis",-147.496339404885,61.8120193904849,843,-28,489,7,1
"036eb6e8-c4a6-4a66-bde2-f6835615149e","puma","concolor",-119.9594444,34.5727778,269,162,532,8,4
"037d3b13-13df-482e-9acf-04bb3e54d53d","lynx","canadensis",-116.849372,48.479641,743,85,574,17,6
"038afc97-6c17-4540-a5d2-a288fbeb0b64","leopardus","pardalis",-97.389856,26.301521,6,236,653,10,4
"038ea92f-909e-499c-86f4-a5fb8f6d0134","puma","concolor",-54.683333,-2.4,1,269,2123,17,4
"03986597-8020-4382-9434-2e07b893373f","lynx","canadensis",-142.2030277778,62.6821944444,704,-23,251,5,1
"039b4c3f-5924-4141-b676-158de512078c","leopardus","pardalis",-96.491575,15.667309,0,281,975,8,2
"039d944e-94ec-4299-8b8a-b41ed7e39953","lynx","canadensis",-165.245556,64.820278,228,-47,366,6,1
"039f87d2-55ad-46b9-8a70-a5bfa4327c52","panthera","onca",-59.29509,3.37118,123,262,1235,2,2
"03b552b2-18e0-4a32-afdf-79b02357324b","lynx","canadensis",-151.960278,65.160556,61,-18,316,6,1
"03b864e6-3aa1-447d-bdab-305b54cf1e86","puma","concolor",-120.50616,49.458596,664,80,351,10,6
"03e2c530-3034-4972-a9e9-3e2439e25438","felis","pardalis",-78.8,0.867,145,250,2334,17,4
"03f36a27-590a-40f3-b9f4-08e6e7b1aff9","puma","concolor",-99.507542,27.506407,129,235,449,13,4
"03fbb8cb-b052-46cc-adaf-8288a57d3f39","lynx","canadensis",-147.6819444444,64.9458333333,215,-18,304,5,1
"0415b123-a0fd-45df-85a8-e66b39c9cf9d","lynx","canadensis",-83.5666667,49.3833333,279,18,792,5,1
"04188ddc-5022-466d-9a4f-146a6fc08f8e","puma","concolor",-107.8442,38.29893,2185,73,287,10,6
"04194b62-e9c8-48a8-8535-1de60daddca8","puma","concolor",-105.207751,39.619095,2084,68,434,8,6
"0430b4cd-6357-4e20-9d52-b3d63468b03f","puma","concolor",-119.5786111,34.5086111,643,147,554,8,4
"04377e0a-cbe3-4e4c-95af-36f1a5d314cd","lynx","canadensis",-150.8655555556,60.4919444444,37,39,415,5,1
"04477a23-7590-4c33-a7d5-e22b90d96099","lynx","canadensis",-144.58,63.78,389,-13,374,1,1
"04497e8c-fed0-45cc-8132-a5db0d772b63","puma","concolor",-75.5333328,-10.0666666,1003,219,1608,8,2
"0459868d-bec1-43b5-9a40-28e74b3695f3","panthera","onca",-60,-23,132,243,894,8,2
"046e8844-0c12-45a6-bd5d-f00522a6bb6b","lynx","canadensis",-124.601831,54.509393,798,41,434,5,1
"0478012d-413a-4393-9327-f8dcae2bfad1","puma","concolor",-112.80181,37.8654,1793,106,312,10,6
"047f73fd-23c1-4a15-843f-1f527ddb0a66","puma","concolor",-114.455502,32.851392,45,255,80,8,4
"0480b480-4df1-4831-9e1e-a7ee0c1f1af7","puma","concolor",-110.223975,32.845621,1712,147,440,8,6
"049d65ea-24c4-48eb-85d3-5b0ede6e4f64","puma","concolor",-123.54117,41.301515,120,145,1012,1,1
"04bbbb36-9fc4-4b50-94b4-3f92f22fe731","puma","concolor",-105.6530903,33.36796269,2131,114,464,1,5
"04cdb0bd-51e9-448f-82d0-16d025522c08","panthera","onca",-40.065833,-19.393611,30,249,1229,13,4
"04d06d5d-aec7-438f-b33a-208e87772b7b","lynx","canadensis",-147.9229,64.8844,179,-14,292,1,1
"04d2254f-a241-421c-85f9-2ed8b56935fb","puma","concolor",-114.506447,43.840464,2887,-1,461,7,5
"04daa008-1215-4ea8-b3fc-0203d740990d","puma","concolor",-100.2769444,28.0769444,216,230,452,10,4
"04f05ca9-3572-4023-abbc-98a9829ee26c","puma","concolor",-81.438409,26.761732,12,230,1302,13,4
"04fedb70-6182-4be5-a56e-c786ebdc095e","lynx","canadensis",-143.91,63.56,573,-23,350,1,1
"04ff4725-19c5-4055-a5dc-a09ee1fe7404","puma","concolor",-104.4393758,36.81953754,1975,97,432,10,6
"0515ef33-c7b7-469e-a63c-240c7a604448","puma","concolor",-112.324448,39.469797,1470,116,259,7,6
"052f32b6-0b18-4912-ab56-fd40177b562f","lynx","canadensis",-111.872739,43.507218,1598,77,375,10,6
"053abb4d-5561-46a7-972a-059c0bbf678f","puma","concolor",-106.675278,33.283611,1895,136,248,10,6
"054c758a-0444-4e71-8526-865f72863318","puma","concolor",-79.641053,9.116662,187,257,3008,2,3
"055f71ec-3c6e-452c-9249-776da207ce3b","puma","concolor",-121.692602098232,47.1539984237022,595,88,1621,1,2
"05609320-59e4-40e7-948d-ad3b9db2705e","panthera","onca",-59.51666,2.39671,164,258,1808,9,2
"057caaa3-771b-42c7-8689-08d346c81c45","puma","concolor",-111.854306731651,34.5636246555486,955,183,319,10,4
"05835041-7e9e-419a-95cc-cf36d3a2c901","puma","concolor",-122.244073,37.208876,516,113,922,5,1
"05a90721-c085-4407-96e4-885bd408574a","lynx","canadensis",-87.55767,49.71078,339,13,762,1,1
"05bc8d35-7793-4fff-bff1-69f8656d8a28","felis","pardalis",-56.48007,-16.06667,169,263,1402,12,4
"05d03460-e3d6-4de3-9b2b-f1c72a1ecf48","leopardus","pardalis",-60.316667,-20.383333,355,242,711,8,4
"05ddc53b-87c0-49c6-8d97-09c5f2b36270","puma","concolor",-100.499521,28.709143,221,226,467,13,4
"05fdc407-a136-4d83-b75e-633d4e4d8ff3","puma","concolor",-116.603416,40.141031,1861,92,292,7,6
"06083ccc-add8-4ec1-8250-aeb1fecbf53b","lynx","canadensis",-145.7333333333,64.0375,349,-9,356,5,1
"060ab681-d109-4441-9146-335bd2b963de","leopardus","pardalis",-79.066667,9.45,14,271,2435,12,3
"0617c179-e2fd-48af-80e7-fcad4012d625","lynx","canadensis",-145.78,62.42,637,-12,347,17,6
"0626e445-952b-4abc-ab20-7778741941c6","lynx","canadensis",-145.1333333333,63.1166666667,1325,-54,670,7,1
"062e4ed9-9c4e-4b8d-bb93-63a7f12b6281","lynx","canadensis",-141.937222,62.860597,526,-16,259,7,1
"06353619-6472-412a-8102-8a070d6af8f5","lynx","canadensis",-117.266667,53.6,939,36,481,5,1
"0635e07b-0b30-45f1-9a14-a2289b4627db","leopardus","pardalis",-78.493005,-0.194568,2800,121,1340,13,5
"0639e5f7-1ddd-4457-add8-59d0e17a8dbd","lynx","canadensis",-114.166667,54.916667,595,29,527,1,1
"064c6348-c1a0-4684-84c0-5be5e092b39e","lynx","canadensis",-145.392778,62.220833,408,2,270,7,1
"065dfdc1-93bd-4aa3-bd12-092533c88cbe","leopardus","pardalis",-95.150806,16.245267,18,269,997,1,2
"06625189-a0ae-49c5-9b4f-7c79d708097b","puma","concolor",-116.482893,42.755998,1683,78,301,7,6
"06689905-f5f6-4597-a187-0d028fcf80d7","lynx","canadensis",-118.166667,52.75,2294,-36,503,7,5
"066c8aca-5971-49ca-b708-d6576d5394e5","panthera","onca",-90.329102,15.722626,366,237,3068,1,3
"0679d3be-ae9a-4b69-a44e-9632b93dc8e6","leopardus","pardalis",-74.616667,-5.866667,115,255,2359,2,3
"06a52b13-535f-4dad-8692-92b6c9f7c750","puma","concolor",-107.880067,37.27528,1997,93,319,8,6
"06a80a7f-951a-4173-85ef-1ddcab0fc9b2","puma","concolor",-108.912882,39.563031,1990,84,287,1,5
"06b1968a-05cd-4512-8097-de68ede377c4","lynx","canadensis",-149.821667,64.853889,89,-13,287,5,1
"06b5f5f5-1a58-4c3f-9f04-b48bfae3853e","puma","concolor",-112.375808,42.802514,1370,96,227,10,6
"06b709b2-238c-4043-96fe-54c852dc8a67","leopardus","pardalis",-77.3166657,-0.5,355,246,2920,2,3
"06d444c5-a785-4aac-9d61-b83289b41280","felis","pardalis",-58.15,6.8,3,259,2163,13,4
"06d5ca13-85e5-4c3f-8727-1278220ab9c0","lynx","canadensis",-113.5,53.55,663,34,454,13,6
"06e66484-121c-4599-8cf5-df442d972cf5","puma","concolor",-108.5459136,34.06339024,2518,86,375,1,5
"06f3bf32-5279-4a01-a778-54bfc0f40d63","puma","concolor",-107.3903382,34.02535024,2165,113,359,7,6
"06f69748-6f9d-4bd4-9fc5-e7388a2d828e","lynx","canadensis",-128.4925,56.786667,1161,1,494,5,1
"06ff6b52-9ce4-488b-930d-d9e2609c21ee","lynx","canadensis",-145.403611,61.495,842,-20,423,7,1
"071229a2-29e0-4294-8a21-42525856ce82","lynx","canadensis",-148.725647,62.7598228,515,-12,305,7,1
"07256534-9814-4656-8066-dd389f786687","puma","concolor",-105.5505582,36.30810222,2469,71,452,8,6
"073ef7f1-8aed-493d-b7e9-62997bd29a07","lynx","canadensis",-147.3573694444,64.3609166667,259,-8,307,5,1
"0741c224-40d9-45ed-b29b-6a94b0a082a7","puma","concolor",-123.462176,42.332083,840,95,1086,1,1
"07614c2e-130f-4371-bac5-73c7dacb8163","puma","concolor",-120.074755,34.9463,791,133,418,8,4
"076c3dff-1eaf-4ef0-beb5-d798cdafcc09","puma","concolor",-114.08806,38.77056,1693,114,209,7,6
"0793a3aa-8ab3-4258-8407-9a8873ac571b","leopardus","pardalis",-75.563591,5.980726,2122,161,2467,2,3
"07a63f3f-5e4e-4acf-9f0a-4698bd2e28d5","lynx","canadensis",-81.9166667,47.3666667,401,30,769,5,1
"07aac841-aae2-4cad-9661-711337f87886","puma","concolor",-107.184723,34.048332,2844,72,438,1,5
"07b265de-9f22-4d0f-a48d-260dad673e9b","puma","concolor",-98.971997,28.667335,145,222,609,14,4
"07b9625d-d49e-4670-8edf-cd5735b5d4c2","puma","concolor",-124.1017702,41.1240143,158,129,1383,1,1
"07be1a02-1b72-46e0-9443-bfaf43d3c906","puma","concolor",-115.111746,43.768233,2001,50,440,1,5
"07c120f9-bd74-4906-a922-c09e5f7b9141","puma","concolor",-111.729393,42.403533,1501,88,280,1,5
"07c13114-495c-47ef-a2c6-c5f4cbec31c4","puma","concolor",-88.3333,18.8333,13,259,1302,12,4
"07cad12f-3264-430a-a357-de1b71db5c3f","puma","concolor",-111.53354,40.03879,1557,99,345,4,5
"07dac4ad-76a1-4164-863f-f04f5308dcc1","puma","concolor",-103.243451547382,29.5261953961248,1504,167,441,7,6
"07de7e4a-d991-4c61-b231-2091f19738f1","puma","concolor",-123.844276,44.177899,204,112,1812,1,2
"07ecc142-8a71-48a9-8b51-6c4d31864bef","leopardus","pardalis",-90.5316667,19.8422222,6,266,1097,13,4
"07f2dccd-8e91-4db5-b650-1441e7cb3939","leopardus","pardalis",-90.2431,16.04223,262,242,3159,2,3
"080087ca-c0d0-4e12-a4d4-fc31dd9412f9","puma","concolor",-123.423399,42.736228,451,115,702,1,1
"0802fd15-733f-4fe0-9811-7c6c12bb789b","lynx","canadensis",-146.22,64.25,271,-6,355,1,1
"08199046-bf95-4ac2-9557-0a147408fa20","lynx","canadensis",-142,62.1166666667,1402,-55,445,7,1
"082e25ac-68a3-4f59-9a5a-ca445c9ce850","puma","concolor",-108.829614640717,33.0225678479845,1962,129,430,10,6
"0838751a-0370-45a3-be6e-90faa6181fc7","panthera","onca",-90.035743,16.754111,204,245,1753,2,2
"0840583e-c71a-44b3-b205-5e2c89372625","lynx","canadensis",-115.599579,46.140184,535,117,596,1,1
"08420f0e-ec94-462d-a990-190b3c5ba3c1","puma","concolor",-107.330878,36.97136655,2234,80,542,8,6
"08520f0b-f4f7-401c-9e49-70adfe74e0be","lynx","canadensis",-119.944242,49.025224,2110,0,443,1,5
"085a66c5-c601-4a9b-a4a5-41bd925c9377","lynx","canadensis",-117.65,61.366667,153,-21,269,5,1
"0872a861-56d9-42ca-96dc-618645674c97","puma","concolor",-81.379798,26.597572,13,231,1304,12,4
"0883a9c3-090f-41dd-90e2-7e4a5a55ca3b","lynx","canadensis",-141.9077777778,64.055,499,-27,246,7,1
"088969b6-7a18-4537-b493-9bcf63d29fe6","panthera","onca",-105.5458333,20.4430555,589,224,1439,2,2
"0891c0fc-91f2-41d5-856f-2e83b5aa95ac","puma","concolor",-121.564641,37.00031,58,155,379,10,4
"089f6389-a329-4d06-95da-309fdc1a2d72","puma","concolor",-112.68454,39.72234,1416,122,252,16,6
"08adab60-a6cf-4c82-9953-6a6ad697b9c8","puma","concolor",-103.2360001,29.5170002,1465,170,432,7,1
"08b480e3-fd5a-46d7-9219-68e2bfffbf3e","puma","concolor",-109.008946,32.200082,1372,177,364,7,1
"08be5b9c-412c-4c55-9d11-05c9cb9e087e","puma","concolor",-81.0658,26.3257,12,232,1340,14,4
"08cfa256-e82b-44b4-8caa-52143281129e","lynx","canadensis",-146.249198,63.90823,524,-17,401,7,1
"08e2a4de-ca2b-4f22-bd0c-996d9089d68a","puma","concolor",-124.119821,47.573666,100,108,2495,1,2
"08f17061-844d-4475-9ae0-cf80fb9b9814","puma","concolor",-121.81845,37.29694,48,151,496,13,4
"08f6081c-a523-4a75-89cd-30271ff86550","lynx","canadensis",-151.73583,68.14333,664,-93,195,7,1
"095b86fa-4f0a-4f73-b2aa-6f80db9f9c11","puma","concolor",-105.413883,39.851096,2754,27,524,8,5
"095d6419-e7d1-41e9-80b7-464fa9015a90","puma","concolor",-115.703193,46.262962,1048,86,720,1,1
"096043b4-4a89-4ce6-a897-7c926b6cc479","lynx","canadensis",-151.555556,63.866389,198,-8,399,7,1
"096a1b13-cbde-42fb-9adb-e71e7edb63c0","leopardus","pardalis",-80.130278,9.208056,9,265,3106,2,3
"09853c3c-2ef0-429a-a8be-1741d719ad03","lynx","canadensis",-146.0413888889,61.8797222222,603,-12,390,7,1
"09b01551-6537-4806-8b96-47e66619df2c","puma","concolor",-81.48333,26.13333,9,235,1351,1,2
"09cfaf0a-8e8e-4c3f-9e03-02680bfeb172","lynx","canadensis",-150.509899,60.864804,52,37,428,5,1
"0a1a50e3-452f-4f78-953a-25ffa2cd5ba3","lynx","canadensis",-152.312222,63.882778,197,-8,354,17,6
"0a254b7d-065e-490e-a934-988810cc350f","lynx","canadensis",-141,64.83,416,-24,292,1,1
"0a2c99b2-0024-4d79-9c5f-6b1013eb32b1","puma","concolor",-81.7249,26.4933,17,232,1310,12,4
"0a441172-24a4-40f6-ade8-177dea4ab214","puma","concolor",-115.566667,51.166667,1495,21,394,1,5
"0a536305-193f-4458-852d-4b68bb661b8f","puma","concolor",-101.1669998,29.9869995,481,208,465,10,4
"0a7221fc-7679-4434-9413-21865cdedb58","lynx","canadensis",-145.85,64.15,299,-7,321,7,1
"0a95fc9d-f9d6-403c-ac50-7b169941fe4c","lynx","canadensis",-142.8542222222,63.8954444444,686,-36,239,5,1
"0aa03af5-fbf6-4792-a7c9-0ebdc978ded8","leopardus","pardalis",-76.4166641,-0.2333333,255,243,3984,2,3
"0ab7f914-bd1a-4d1b-a065-c2bed28cce25","puma","concolor",-107.185313,34.048398,2844,72,438,1,5
"0ac32d72-f63e-46bc-9e29-9e1f355284fd","puma","concolor",-105.3306175,35.45903097,2104,103,500,1,5
"0ad4261a-79f5-4091-9512-70f6d5f70d9e","lynx","canadensis",-86.966667,49.716667,333,12,721,1,1
"0add5754-4825-40d7-ad0a-dec32c2ec85f","felis","pardalis",-61.25,10.5,52,266,1770,2,2
"0b24d103-7bd1-4358-9c13-b96e73fd8310","puma","concolor",-114.7788889,29.793611,641,196,112,7,1
"0b2f058c-0470-48c1-aea3-af410f76f23b","puma","concolor",-112.82961,37.84433,1828,104,337,13,6
"0b5521bf-78c1-4154-98b2-3eee9a4a8327","lynx","canadensis",-145.785,62.4274,637,-12,352,17,6
"0b5d2986-181d-42ae-bd20-d5e1c5e82ab5","puma","concolor",-69.21667,-51.63333,12,80,240,16,6
"0b62140a-c8d8-4ed8-a0d5-0b558d606c6f","lynx","canadensis",-148.387222,65.571389,377,-37,282,7,1
"0b72b7d9-fd30-42cc-8643-3ae2c29def24","lynx","canadensis",-122.1417,52.1417,633,70,331,1,1
"0b77376e-55dd-4195-80f2-a8396ea47e38","lynx","canadensis",-81.7666667,48.35,323,23,775,5,1
"0b7d86e0-25d0-4a4c-b633-85b47be9013e","panthera","onca",-65.233333,2.8,141,253,2651,17,3
"0b80ecf2-4958-40a3-a3d9-0f6addef3bab","puma","concolor",-103.2446518,29.3631592,1103,194,326,7,1
"0b8972cb-3cdf-41e9-8e93-b6b7d67978a2","leopardus","pardalis",-77.5,8.5,473,233,3636,2,3
"0b8abab2-f46e-4d35-9b97-d503f431cd78","lynx","canadensis",-144.88,62.96,905,-30,456,5,1
"0b9424a4-a287-448e-9d2f-02fec389d96d","lynx","canadensis",-97.4106561960395,48.4121885928562,252,45,486,12,6
"0ba0b4ba-2056-4253-ba26-eeb53df08650","panthera","onca",-77.663778,8.166509,23,258,2991,12,3
"0ba260c5-5550-456c-aa6a-58cc5e268812","puma","concolor",-108.883122,33.316729,1450,155,273,8,6
"0bdc67a2-fb72-4c87-b692-db6da03184fe","lynx","canadensis",-147.963057,64.794433,161,-12,320,5,1
"0be0aa0a-0d34-4d1f-a418-b2ea942d5bdd","puma","concolor",-106.4629567,36.68926527,2930,40,677,6,5
"0bebafdf-dfd6-45a0-992e-2559044bdfff","puma","concolor",-120.23154,34.538876,171,160,396,8,4
"0bed7444-528d-4afc-a878-a81c194c9045","puma","concolor",-103.7440033,30.4190006,1562,157,447,10,6
"0bef719e-4049-4d01-87ca-a511418938fa","lynx","canadensis",-60.233242,55.460711,91,-19,917,16,6
"0c1bc607-ac3e-41c1-8dd0-be951f4203d6","lynx","canadensis",-150.527468,60.722792,82,36,438,5,1
"0c3d3be5-bf35-40f5-bf7a-9f73ecfc042d","leopardus","pardalis",-77.757602,-1.589411,486,243,4219,2,3
"0c3f1521-f8ff-42f7-8746-ba643463f1e6","puma","concolor",-107.5350553,33.68392792,2250,108,397,8,6
"0c401832-2768-4dc4-8a25-b9598238449c","puma","concolor",-112.5701,42.9636,1328,99,258,12,6
"0c45df6e-8598-4b61-be27-da32cbb692f2","panthera","onca",-62.25,7,231,255,1610,2,2
"0c50ef86-fb54-426a-8c71-a839992aab8a","puma","concolor",-120.2754393,41.8800954,1766,75,549,1,5
"0c55b045-5560-4cfd-a3a2-7913750fa66c","puma","concolor",-119.702717,37.652399,1862,87,1056,1,2
"0c65000d-cb83-4788-a753-ae6812407828","puma","concolor",-112.43624,37.82279,2025,92,221,8,6
"0c6a4deb-0a44-42f3-ae5d-73a6711d75b1","puma","concolor",-107.060324732603,39.6496874418531,1876,77,243,8,6
"0c75bbcd-f761-49a1-93a3-8c2c7b1d5840","puma","concolor",-116.65432,46.630449,460,115,477,14,6
"0c8b47e7-5ea8-4941-a225-b5ee18ea2e90","puma","concolor",-107.75904,38.24872,2040,81,240,10,6
"0c906b71-f42a-476e-8f56-2f6b7c136bf2","puma","concolor",-108.9076726868,33.21434,1544,151,348,10,6
"0c9e9dcd-afb5-4b8b-99ca-30ff130aa1b8","panthera","onca",-108.694640442336,26.9029846159654,407,224,681,4,1
"0ca425e6-a635-452b-ba17-c733bbf82b74","puma","concolor",-118.31957130209,45.8585562545416,677,103,591,12,6
"0cad860a-805a-4d65-ad1d-1248911b89eb","lynx","canadensis",-145.3833333333,62.0333333333,401,2,289,7,1
"0cae0f84-e258-4e24-9ada-dc83bae3b8ee","panthera","onca",-88.56667,18.08333,11,260,1365,12,4
"0cbfa2f8-1738-4f88-859f-bc5fd90b7b21","panthera","onca",-63.6666679,-17.4500008,373,241,1617,2,2
"0cc4a009-aea1-4f91-af96-18555b21579c","puma","concolor",-111.636863,39.268295,1726,97,302,13,6
"0cdb8b0c-3106-440a-9534-06f621b2e478","lynx","canadensis",-147.781984,64.556751,150,-6,322,1,1
"0ce34dc5-4586-4110-b5c4-6976d64555c7","lynx","canadensis",-147.66,65,385,-28,343,1,1
"0ceb7486-ea58-44c7-b80f-ccd0116e1d8e","puma","concolor",-106.866137,34.275965,1430,158,211,7,6
"0cf594a4-8659-493d-9813-a7b1d9bb38e8","lynx","canadensis",-151.738634647181,68.142897252713,664,-93,195,7,1
"0cff0581-1f56-474d-a9d8-2726442a80b0","puma","concolor",-122.850544305366,39.5283237406936,895,115,781,1,1
"0d09a39b-59e5-477f-b181-427fa3bd876b","felis","pardalis",-78.530067,0.602049,1723,170,2274,16,5
"0d494ab3-9b8f-42a4-96c0-7af4bf6ea46f","puma","concolor",-123.248069,39.792932,422,139,976,8,4
"0d6daeeb-bd13-4187-8561-34ad0ccb5859","lynx","canadensis",-146.541057,62.052361,677,-18,343,7,1
"0d763420-fbe7-49eb-a561-f2313bd44683","puma","concolor",-103.7529984,30.3560009,1538,159,407,10,6
"0daa9a46-4917-405f-b2c9-c95632c05770","puma","concolor",-108.280199,39.871436,1932,81,269,10,6
"0dcc515e-5b43-4917-a38b-cec39ed78bfe","felis","pardalis",-79.127983,0.428741,221,244,2612,14,3
"0dcdd230-4f43-4ce3-9c9a-0bbb2673a73c","leopardus","pardalis",-93.0933333,15.8230556,1977,162,2618,1,3
"0de9a883-58b0-4c43-874e-28252ce7cf3d","puma","concolor",-123.799763,40.469306,287,133,1196,1,1
"0dee6d31-bd93-4ad5-8c9d-70c6f7a5f3a3","panthera","onca",-75.165746,8.322026,28,266,2111,14,4
"0dff6f1c-8200-4dba-817f-8a012f16bae1","puma","concolor",-77.88318,44.76979,332,60,920,5,1
"0e005923-680d-4bb2-9d57-cc32fce0a1b8","puma","concolor",-124.366039935842,47.957579726558,101,106,2461,1,2
"0e1bd307-496b-4202-a745-ab7dc509dd67","lynx","canadensis",-146.348333,61.130833,25,33,1606,7,2
"0e32c9fa-6756-4a5d-b57c-cc4bb8983aae","lynx","canadensis",-144.97,66.62,134,-33,172,7,1
"0e3cb3c0-5e5d-4cc1-8ebb-b94a56dbc977","lynx","canadensis",-118.479458,48.752113,1841,18,566,1,5
"0e3e7164-08c9-4b1c-a95e-df9b14a8d84a","puma","concolor",-99.235032,28.073905,136,229,547,10,4
"0e5cd2c5-aadd-420c-991d-329f6b10ad21","lynx","canadensis",-149.8833333333,67.95,742,-88,250,7,1
"0e91f346-5dc8-48f0-bc89-b39f5e45e0c4","lynx","canadensis",-98,49.5,264,36,516,14,6
"0e9d2c52-9c3e-4a9a-abdb-00271d6f0c56","lynx","canadensis",-141.2,64.78806,283,-17,271,1,1
"0ea41f1d-9de5-4f16-938c-deffbfaa4a95","puma","concolor",-108.807278,31.513579,1699,159,380,10,6
"0ed86203-16d5-4583-8934-5ae2d5623431","leopardus","pardalis",-58.1666679,6.8000002,2,258,2156,17,4
"0ee0d86a-29c2-4cc0-8f19-63cedacb0bff","felis","pardalis",-78.967909,0.668884,170,248,2186,14,4
"0ee50ed9-a0a4-4514-90ca-c73c26651e16","puma","concolor",-105.675016,35.574203,2123,100,346,1,5
"0ef00bd3-d611-4e1d-8b27-573fe9264298","puma","concolor",-73.758462,43.763954,261,78,948,5,1
"0efe9ebc-221b-42f3-ad0f-d4c6e6bdeada","puma","concolor",-114.871188,44.076852,2031,45,252,1,5
"0f013e1f-2e78-47d3-9359-f5bdeb509de8","puma","concolor",-122.163969480943,44.1751460474903,431,114,1328,1,1
"0f1300dd-b451-4274-8ce8-0456aa7dd705","puma","concolor",-120.47295,38.72183,1410,105,1047,1,1
"0f31f4e5-b942-44f3-bb1c-0611a38c2e32","puma","concolor",-117.90534,34.162784,256,193,497,6,4
"0f413177-d24a-456a-8c41-ab0141143989","puma","concolor",-113.292219,41.957974,1892,75,237,10,6
"0f556ebb-40bf-4f23-9a7f-ab2a74d13d5d","lynx","canadensis",-148.4658,64.7814,127,-10,321,5,1
"0f68313c-efb2-404c-ae14-8c888f12dcb8","panthera","onca",-89.3733333,18.8036111,262,245,1176,2,2
"0f6ecd8a-8957-4796-9d5d-50627732f679","puma","concolor",-123.328392,42.439007,287,129,726,13,6
"0f6f5ac7-2c8f-40ec-85ca-4b98746b7e91","lynx","canadensis",-83.3666667,49.9,224,14,800,5,1
