"uuid","flags","longitude","latitude"
"bfab57e8-8beb-4eb1-90df-b25bc370082b","[""geolocate_georeference""]","-99.15","26.416667"
"25675d50-12bf-4b1b-8cc5-fc34b8204af6","[""idigbio_georeference""]","-68.25","10.58"
"3de4e561-3c7a-4de7-9db3-e93022515662","[""idigbio_georeference""]","-66.61667","6.29167"
"d237aae9-c5b8-43e6-bc8c-a47fac4a3047","[""idigbio_georeference""]","-71.6166687","10.666667"
"da353919-01f9-44a7-bcf6-b61b783e3818","[""idigbio_georeference""]","-68.63","11.18"
"07f2dccd-8e91-4db5-b650-1441e7cb3939","[""idigbio_georeference""]","-90.2431","16.04223"
"53b319e9-4906-4cbf-adb0-85ee102e1b38","[""idigbio_georeference""]","-59.08242","2.83333"
"b7255a90-ce56-4a7e-ba4e-67a0fea4001c","[""geolocate_georeference""]","-74.539073","-8.385512"
"e81b170c-2a3d-4f57-ace9-6ab175fc0a64","[""geolocate_georeference""]","-97.060149","19.474009"
"3797aa97-0324-4a3c-8207-6a0f91bf854f","[""geolocate_georeference""]","-100.69843","18.325525"
"f63c493d-8e44-4fd0-98c6-ebdeca978276","[""geolocate_georeference""]","-95.631771","29.343798"
"0635e07b-0b30-45f1-9a14-a2289b4627db","[""geolocate_georeference""]","-78.493005","-0.194568"
"039b4c3f-5924-4141-b676-158de512078c","[""geolocate_georeference""]","-96.491575","15.667309"
"065dfdc1-93bd-4aa3-bd12-092533c88cbe","[""geolocate_georeference""]","-95.150806","16.245267"
"05d03460-e3d6-4de3-9b2b-f1c72a1ecf48","[""geolocate_georeference""]","-60.316667","-20.383333"
"12d67a4e-c278-4203-afc5-b9c57cc21cf4","[""geolocate_georeference""]","-44.35988","-15.488664"
"8484d1d7-d52d-4d7c-9137-dfc4031e2bc7","[""geolocate_georeference""]","-82.448439","8.777226"
"f2d0bead-9180-46d3-ade0-43d291cbfe64","[""geolocate_georeference""]","-93.759338","16.08682"
"e671e41e-eda3-44ac-a2a9-3ac1e62fc112","[""idigbio_georeference""]","-72.38333333","5.35"
"776a1914-3770-4946-85af-0cd870992b0c","[""idigbio_georeference""]","-79.1","1.2"
"b3d3e82a-11cc-4e69-a8d6-115ddab8e49f","[""idigbio_georeference""]","-90.23649","16.035840000000004"
"dbf0c037-f7aa-4f2c-bcf3-b074c4491219","[""idigbio_georeference""]","-105.11908886118565","21.536436829237257"
"cabdcffb-46c4-4c44-b002-75271279a126","[""idigbio_georeference""]","-96.3605556","18.4477778"
"6eb134a7-288d-49cc-8668-9d9382f6649d","[""idigbio_georeference""]","-95.4855556","17.8411111"
"63dcd567-959a-4abe-aa25-f8422a3a6d63","[""idigbio_georeference""]","-94.7216667","17.4316667"
"a890ca95-7116-42e7-bef9-b66a41b99cc0","[""geolocate_georeference""]","-72.293764","-4.091282"
"483a5a32-fa6c-41f7-beb2-c1e7b621ed03","[""geolocate_georeference""]","-55.166667","5.866667"
"06d444c5-a785-4aac-9d61-b83289b41280","[""geolocate_georeference""]","-58.15","6.8"
"e1518a34-180a-41db-a7bb-5d0b1bdf31e8","[""geolocate_georeference""]","-81.716667","7.65"
"ac89194c-f2b3-4f7f-b5cc-bebc2018b43a","[""idigbio_georeference""]","-97.4975","25.9018"
"ddce0bca-f33f-46db-93cb-0babbeea0164","[""idigbio_georeference""]","-90.30028","14.349119999999997"
"2674cff7-c18f-4544-972f-66d221cd24e5","[""idigbio_georeference""]","-90.266","16.92779"
"dc1825dc-e8bd-43cc-be07-a4339fe5c067","[""idigbio_georeference""]","-89.4413889","18.0144444"
"78229bca-df49-4193-9b45-c77e87a1eece","[""idigbio_georeference""]","-98.6036111","18.2980556"
"91db5631-000e-4a61-ad23-4231ef9f0967","[""idigbio_georeference""]","-59.51666","2.83333"
"24df2b9b-c8d2-49dc-b08f-a5f5c6e424b8","[""idigbio_georeference""]","-65.500333","-26.064694"
"ef82c66b-413b-4f2f-8564-d6d599fc9c1f","[""geolocate_georeference""]","-97.497484","25.901747"
